Transmit Power,Stations Receiving,Frequency,Spreading Factor,Bandwidth,Coding Rate,Satellite,Station List
2000,1,436.703,10,250,5,Norbi,LU5HE_Q-
2000,3,436.703,10,250,5,Norbi,LU5HE_Q-ZP4KFX_433MHz-Hallelujah-
2000,1,436.703,10,250,5,Norbi,ZP4KFX_433MHz-
2000,1,436.703,10,250,5,Norbi,MeteoSBH-
2000,4,436.703,10,250,5,Norbi,N1GMJ-N1IHL-ve3gtc_TinyGS-WesternLoudounGS-
2000,3,436.703,10,250,5,Norbi,N1GMJ-VE2KBS-ve3gtc_TinyGS-
2000,2,436.703,10,250,5,Norbi,EI5IN-OX3HI_1-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,2,436.703,10,250,5,Norbi,Sunnystation-BHVHY0-
2000,1,436.703,10,250,5,Norbi,BX1AD-
2000,1,436.703,10,250,5,Norbi,VK4NB-
2000,6,436.703,10,250,5,Norbi,MacChat433-Yarrabee-VK2GTH_TinyGS_433MHz-VK1BF-JL_ESL_01-VK4NB-
2000,8,436.703,10,250,5,Norbi,MacChat433-VK2GTH_TinyGS_433MHz-VK2PY_2-VK1BF-JL_ESL_01-Gladesville_AU_Tiny_GS_2-Yarrabee-GosfordHill_1-
2000,7,436.703,10,250,5,Norbi,MacChat433-Yarrabee-GosfordHill_1-VK2GTH_TinyGS_433MHz-VK1BF-JL_ESL_01-Gladesville_AU_Tiny_GS_2-
2000,4,436.703,10,250,5,Norbi,GosfordHill_1-NNEmelbourneAUS-JL_ESL_01-VK3FRV-
2000,1,436.703,10,250,5,Norbi,LVS_433-
2000,5,436.703,10,250,5,Norbi,PU3XGS_NH_RS_BR-LVS_433-LU5HE_Q-ZP4KFX_433MHz-SIMEPAR2-
2000,6,436.703,10,250,5,Norbi,PU3XGS_NH_RS_BR-LU9EHU_GS-PU3XGS-SIMEPAR2-IndoorTech_Station-ZP4KFX_433MHz-
2000,2,436.703,10,250,5,Norbi,EA3GKP_Taucho-EA8DLJ-
2000,1,436.703,10,250,5,Norbi,EA3GKP_Taucho-
2000,3,436.703,10,250,5,Norbi,EA5WA_QFH_LNA-Kalvin_Leon-PTNFCO-
2000,7,436.703,10,250,5,Norbi,DJ2DS-PLIW-PI6SHB-G8JFX-Not_Goonhilly-GroundStation_RIOJA-EA5WA_QFH_LNA-
2000,5,436.703,10,250,5,Norbi,EA1AWV-G8JFX-DF2JP-DJ2DS-OX3HI_1-
2000,7,436.703,10,250,5,Norbi,MALAONE-SM5RBJ_4-DJ2DS-TinyGS_Station_Appingedam-ES8TJM_GS-LB2SA-OX3HI_1-
2000,9,436.703,10,250,5,Norbi,PI6SHB-G1FJH-SM5RBJ_4-G0TFDGS-ON5CMB_433-M0WHU-ES8TJM_GS-DJ2DS-OX3HI_1-
2000,1,436.703,10,250,5,Norbi,7J1AJH-
2000,2,436.703,10,250,5,Norbi,MacChat433-Yarrabee-
2000,6,436.703,10,250,5,Norbi,ALKBBS3-MacChat433-ALKBBS1-Rakino-VK2GTH_TinyGS_433MHz-VK4NB-
2000,5,436.703,10,250,5,Norbi,Rakino-Gladesville_AU_Tiny_GS_2-MacChat433-VK7UTE-JL_ESL_01-
2000,7,436.703,10,250,5,Norbi,ALKBBS3-VK2PY_2-ALKBBS1-Yarrabee-GosfordHill_1-VK2GTH_TinyGS_433MHz-AlbertJenks-
2000,7,436.703,10,250,5,Norbi,ALKBBS1-ALKBBS3-Rakino-RaglanGround2-TransRights_GS-Yarrabee-AlbertJenks-
2000,4,436.703,10,250,5,Norbi,ALKBBS1-ALKBBS3-Rakino-AlbertJenks-
2000,3,436.703,10,250,5,Norbi,EA8DHL-EA8DLJ-EA3GKP_Taucho-
2000,11,436.703,10,250,5,Norbi,Burguillos_GS2-TXC_CS7AWJ-EA8DHL-EA8DLJ-EA7VN-EA3GKP_Taucho-EA5CYA-EA5WA_QFH_LNA-GroundStation_RIOJA-EA1AWV-EA4BMO_GS1-
2000,24,436.703,10,250,5,Norbi,EA4LE_TGS1-M0WHU-EA5CYA-TXC_CS7AWJ-DK2DB_2-GURB_Ground_Station-TinyGS_Tuga-EA8CXN-IW3IPS-Burguillos_GS2-Kalvin_Leon-EA1ISP-EA7VN-PTNFCO-JuanTest-EA8DLJ-EA3GKP_Taucho-EA8DHL-EA5WA_QFH_LNA-GroundStation_RIOJA-ES_MA29631-EA1AWV-TinyICT2U_Riano-EA4BMO_GS1-
2000,66,436.703,10,250,5,Norbi,Vyizis-MALAONE-F6OBT-OK5TVR-EA4GKJ-DH6SC_11-I4ZNW_433_A-mac2_GS2-PE2ERK-the_hara-SPMPT-HG1DFL-ON7XX-AtiStation-EA1JK-EB2GKK_433_TinyGS-Gs_zgz-SV2HWM-X10Tracker-EA4CO-F21467-GM4IUS_433-M0WHU-LX2MT-M7BOR_TinyGS_433MHz-Matilda-F1CXG-F4IXVqfh435a-nl13974-LX2MT_1-Schampi_LILYGO-M0WVE_433b_moxon-ON4DAK-wrkpTinyGS-G5BBL_LoRa-M0GLU-EA8DLJ-F4IXVqfh435b-G8JFX-M0GLU_433_ant_test-Not_Goonhilly-F4GMT_TinyGS-EA4LE_TGS1-EA5CYA-GroundStation_RIOJA-NORSAYT_2-TinyGS_Station_Appingedam-EA1ISP-Burguillos_GS2-DK3WN-EA1AWV-EA4GDK-Kalvin_Leon-EA5WA_QFH_LNA-EA3GKP_PdA-GURB_Ground_Station-Burguillos_GS1-JAMG-2E0TXE-F62766-3StepLex-EB1AYW-EA5IHI-TinyICT2U_Riano-DG4SN-SatFeld_70-
2000,4,436.703,10,250,5,Norbi,EI5IN-LX2MT-DJ2DS-GroundStation_RIOJA-
2000,8,436.703,10,250,5,Norbi,DJ2DS-PI6SHB-MW6EEI_TBEAM-G8JFX-GroundStation_RIOJA-EA1JK-EA1AWV-EA5WA_QFH_LNA-
2000,3,436.703,10,250,5,Norbi,EA3GKP_Taucho-EA8DLJ-EA5WA_QFH_LNA-
2000,3,436.703,10,250,5,Norbi,TXC_CS7AWJ-EA3GKP_Taucho-EA8CXN-
2000,2,436.703,10,250,5,Norbi,EA3GKP_Taucho-EA8DLJ-
2000,2,436.703,10,250,5,Norbi,AlbertJenks-JL_ESL_01-
2000,2,436.703,10,250,5,Norbi,JL_ESL_01-AlbertJenks-
2000,5,436.703,10,250,5,Norbi,ALKBBS3-Rakino-ALKBBS5-ALKBBS1-NewportTinyGS-
2000,2,436.703,10,250,5,Norbi,ALKBBS1-Rakino-
2000,2,436.703,10,250,5,Norbi,ALKBBS1-ALKBBS3-
2000,11,436.703,10,250,5,Norbi,Matilda-MALAONE-SM5RBJ_4-ON5CMB_433-ES8AT_GS-LX2MT_1-G0IKV_433Mhz-ON3URE-Helgeland_01-LB2SA-SM5YZB_dev-
2000,53,436.703,10,250,5,Norbi,Matilda-GSSW-G0PYB-G0TFDGS-m0vna-Avaeya_Villa-SM5RBJ_4-Boda-MW1MDH_TB-the_hara-TGS_F4ECA-ClusiusPurmerendGS-EB5ABT-ES8AT_GS-EA5CYA-CGNBA1-M0WVE_433b_moxon-G8TNU-EA2EYI-EA2Z-TinyGsKidderminster-PLIW-Skipper_Kolding-ON7XX-M0GLU-G0IKV_433Mhz-LX2MT_1-Pooh_433-dj0qo_433_2-G7RIK_433-Not_Goonhilly-G4SGI-F4IXVqfh435b-G8JFX-wrkpTinyGS-Schampi_LILYGO-ON5BI-GroundStation_RIOJA-DC3YC_PG-F21467-GM1MSS-MTGS224-NORSAYT_2-2E0TXE-YL3CT_Imants-EA1AWV-SM5YZB_dev-MTGS220-EA5WA_QFH_LNA-EA4BMO_GS1-Kalvin_Leon-GM8LKL_433a-F62766-
2000,82,436.703,10,250,5,Norbi,PD7HW_01-M0WVE_433a_dipole-VioolGS-M0WHU-LX2MT-m0wuk1-G0PYB-G8JFXb-DG1EAD-F4GPM-Pegasus-Suffolk2-TinyGsKidderminster-Kensworth-PA3GCO-PI6SHB-ON5CMB_433-HA7BN_Vac-TQM_433-G0LGS_1-GURB_Ground_Station-DF2JP-SP7THR-M0GLU_433_ant_test-G0IKV_433Mhz-PE2ERK-Not_Goonhilly-mmad-M0NRD-PLIW-Schampi_LILYGO-EA3GKP_PdA-SlugGS-makemake-EA4LE_TGS1-ArnouvilleF78790-SP2JP_12-YL3CT_Imants-M7BOR_TinyGS_433MHz-ES8AT_GS-m0wuk2-DL1VED_TINYGS-LX2MT_1-G0TFDGS-DJ2DS-SQ3MQD-MW6EEI_TBEAM-JD6RO-CGNBA1-ON4DAK-MM0RJJ-TinyGS_Station_Appingedam-M0WVE_433b_moxon-G8JFX-G5BBL_LoRa-Pembs01-M0GLU-PD1NF_2-TinyGS_WGC-Kalvin_Leon-DO5MO-EI5IPB_TGS1-F21467-EA5CYA-EA5WA_QFH_LNA-2E0TXE-M0VWT-ON1RC_SAT-IV3IHD_E32-EA1AWV-wrkpTinyGS-Skipper_Kolding-AtiStation-EA4BMO_GS1-ES8TJM_GS-F5VMH-NORSAYT_2-JulseyGS-F4IXVqfh435a-GroundStation_RIOJA-OE6ISP_2-F62766-
2000,45,436.703,10,250,5,Norbi,M7BOR_TinyGS_433MHz-Vyizis-ON7XX-ArnouvilleF78790-G4SGI-Pembs01-F4AJE-EC4A-G0LGS_1-EB1AYW-EA4AXH-M0DGZ_Shams-ON4DAK-M0GLU-M0WVE_433b_moxon-f0dvi-Not_Goonhilly-Matilda-ON4API-G8JFXb-PLIW-G0TFDGS-M0WHU-G5BBL_LoRa-Schampi_LILYGO-Avaeya_Villa-G8SVU_TINYGS-TXC_CS7AWJ-Kalvin_Leon-G8JFX-EA4GDK-EA3GKP_PdA-MW6EEI_TBEAM-GURB_Ground_Station-EA4LE_TGS1-EA5WA_QFH_LNA-wrkpTinyGS-EA1IW-EA5CYA-GroundStation_RIOJA-JulseyGS-EA1AWV-OE6ISP_2-Burguillos_GS2-EA4BMO_GS1-
2000,22,436.703,10,250,5,Norbi,Schampi_LILYGO-G5BBL_LoRa-G0TFDGS-SDR4FUN_TGS-GURB_Ground_Station-OE6ISP_2-EA1IW-F21467-EB2GKK_433_TinyGS-EA5CYA-NORSAYT_2-JulseyGS-PrydwenGS-Agios_Nikon-EA5WA_QFH_LNA-Burguillos_GS2-EB5JEL_TTGO_433-TXC_CS7AWJ-EA3GKP_PdA-GroundStation_RIOJA-EA4LE_TGS1-Burguillos_GS1-
2000,8,436.703,10,250,5,Norbi,PrydwenGS_b-EA3GKP_PdA-ES_MA29631-FOSSA_VGS-GroundStation_RIOJA-PrydwenGS-EA5WA_QFH_LNA-Burguillos_GS2-
2000,1,436.703,10,250,5,Norbi,ZS6KNA-
2000,1,436.703,10,250,5,Norbi,KJ7NUX-
2000,3,436.703,10,250,5,Norbi,RTJ14H-K7AGE-TingGS_dsplice1-
2000,3,436.703,10,250,5,Norbi,KJ7NUX-TingGS_dsplice1-K7AGE-
2000,2,436.703,10,250,5,Norbi,TingGS_dsplice1-KG0D-
2000,1,436.703,10,250,5,Norbi,VE6MHM-
2000,11,436.703,10,250,5,Norbi,SM5RBJ_4-YL3CT_Imants-YL3GBC-OH10D-SM5RBJ_400MHZ-ES8AT_GS-OH2CHY-ES8TJM_GS-DJ2DS-Helgeland_01-SPORADIC_RA3WRK-
2000,41,436.703,10,250,5,Norbi,PC2C-DD8PL-makemake-HA7EO-DD6UBW-Rockenhausen_DK5WT-PD1NF_2-Skipper_Kolding-GS_Immenreuth-OK5TVR-Boda-SM5RBJ_4-MALAONE-ON5CMB_433-DK2DB_2-DB7FS_3-JD6RO-DL5BK-DreamCatcher401b-Tracker_Networks_433-DO5MO-YL3GBC-AtiStation-YL3CT_Imants-DJ2DS-SPORADIC_RA3WRK-DO6GZ_GroundStation_433-DM7RM-HatellGS-HA1GBR-SM5RBJ_400MHZ-OH10D-F4IXVqfh435a-OH8HUB_1-PA3DJR-ES8TJM_GS-SQ3MQD-PA3GCO-SP3MCY-SP2JP_12-SNFinspired2023-
2000,76,436.703,10,250,5,Norbi,PD7HW_01-Mikrowelle_TinyGS-DL2LUX-SM0SML_433_II-Jimmys_GS2-mmad-DJ2AG_433_GS1-SA6TAO-WISeKey-ZeuthenTinyGS-SA3ARQ-HA7EO-LB2SA-SM5RBJ_5-FTG443-F8CND_TBeam_430M_1-SM5RBJ_4-Helgeland_01-SP3MCY-mac2_GS2-DD4RD-DreamCatcher401-Schampi_LILYGO-Skipper_Kolding-OK5TVR-DreamCatcher401b-DreamCatcher433-OK1FWG-DG4SN-IU3POA_2-HatellGS-ON4DAK-GS1_DL4INA-Boda-HG1DFL-DB7FS_3-IW2CLJ_Custom_433MHz-HA7BN_Vac-SPORADIC_RA3WRK-IOJAABRO-SP2JP_12-Rockenhausen_DK5WT-DL8HBC_1-DL2TW-DD6UBW-OH6MQM-jgromes_FOSSA_1W-ON3URE-TGS_F4ECA-Tracker_Networks_433-DE5RBVgs_4-MALAONE-HB9HVG_GS-oh3eit-HA1ADM-DL2JLB-SQ3MQD-onl6739-HA1GBR-IW2CLJ_TTGO_430MHz-DK2DB_2-OH2CHY-AtiStation-DL8SEL-ES8AT_GS-SM5YZB_dev-SP7THR-GroundStation_RIOJA-Opendata4all-DK3WN-IW3IPS-OH10D-F4IXVqfh435a-SM5RBJ_7-SNFinspired2023-OE6ISP_2-
2000,89,436.703,10,250,5,Norbi,SM5RBJ_4-OK5TVR-OE6EUR13-Pegasus-DO6GZ_GroundStation_433-MALAONE-ON5BI-13TH769_433-DF1XC_TinyGS-DL5BK-DJ6OI_SATRX-HB9HEY-DreamCatcher401b-ON3URE-OE7GWT-GS1_DL4INA-IZ7BOJ-PI6SHB-DO9BK-Terrorr_TinyGS-SQ3MQD-PD7HW_01-M0WHU-ON5CMB_433-PD0PHA_uhf-jgromes_FOSSA_1W-HA7EO-OK1CT-Brysac_GS02-makemake-DreamCatcher433-M7BOR_TinyGS_433MHz-SP3MCY-Schampi_LILYGO-GS_Immenreuth-Brysac_GS01-DL8HBC_1-onl6739-PH_TinyGS_Stacja_naziemna_433_V2-Ebski_TinyGS-SP2JP_12-SV2HWM-HA3GB-SPORADIC_RA3WRK-YL3GBC-dj0qo_433_2-GS2_DL4INA-R2FAL_GS-TinyGS_OE3RQF_433MHz-UT5UUV-HA7BN_Vac-JD6RO-Slovak_GS1-ES8AT_GS-DL8ZLG-DL2TW-IU3POA_2-F8CND_TBeam_430M_1-HatellGS-mmad-DE5RBVgs_4-ON4DAK-AVelkov_GS-SP6KZ-SM5RBJ_5-oh3eit-DF2JP-DL2JLB-DO5MO-SP7THR-NSO_Kloda-IOJAABRO-HAVCBUDA-DE_72116_433-SP7THR_TinyGS-IV3IHD_E32-SPORADIC_RC3W-DJ2DS-SNFinspired2023-ZeuthenTinyGS-F4IXVqfh435a-OE6ISP_2-GroundStation_RIOJA-DK3WN-ES8TJM_GS-OE6ISP_3-YT1XN-SM5RBJ_400MHZ-LZ_TX_SAT_REC-
2000,1,436.703,10,250,5,Norbi,HB9HEY-
2000,69,436.703,10,250,5,Norbi,YL3GBC-DJ6OI_SATRX-jgromes_FOSSA_1W-HG1DFL-DB7FS_3-GS2_DL4INA-OE7GWT-TinyGS_OE3RQF_433MHz-IU3POA_2-IT9AOO-PA3DJR-SM5RBJ_4-Mikrowelle_2-Schampi_LILYGO-OK1CT-JD6RO-ON5CMB_433-OK1FWG-makemake-R2FAL_GS-DL2JLB-YL3CT_Imants-HA7EO-ZeuthenTinyGS-OE6EUR13-NSO_Kloda-HB9HEY-DG1EAD-SV2HWM-OE7SPI-SP7THR-GS1_DL4INA-Ebski_TinyGS-F8CND_TBeam_430M_1-HA7BN_Vac-DL2TW-OE3APM-HA3GB-AVelkov_GS-DK2DB_2-Rockenhausen_DK5WT-Iapetos401-DL5BK-IZ7BOJ-DG4SN-TRWK1_gs-PrydwenGS-SP7THR_TinyGS-Terrorr_TinyGS-SP2JP_12-mac2_GS2-AtiStation-IOJAABRO-KoZo_GS3_433MHz-OE6EUR14-DE_72116_433-PrydwenGS_b-DO5MO-DJ2DS-Opendata4all-DK3WN-IV3IHD_E32-JuanTest-Iapetos-ES8TJM_GS-DJ2AG_433_GS1-LZ_TX_SAT_REC-Agios_Nikon-DL1AKC_GS-
2000,15,436.703,10,250,5,Norbi,R2FAL_GS-IZ7BOJ-IT9AOO-PrydwenGS-Iapetos-SV2HWM-AVelkov_GS-IOJAABRO-SP7THR-Iapetos433-PrydwenGS_b-4X5MG-Agios_Nikon-4Z7GAI_GuySoft-No3ffx-
2000,5,436.703,10,250,5,Norbi,Iapetos-Agios_Nikon-Iapetos401-PrydwenGS-4Z7GAI_GuySoft-
2000,2,436.703,10,250,5,Norbi,ZR6DCP-ZS6KNA-
2000,5,436.703,10,250,5,Norbi,wc2s2-TGS_KJ6ZGI-SSF_KN6UBQ_04-WB5SVE_433-SSF_TinyGS_01-
2000,13,436.703,10,250,5,Norbi,SF_KS23_433-HUMBAY433-KN6MAN_433-K7AGE-Pacifica_KN6UJV_02-wc2s2-NJ6E_70cm-W6YX_1-WB5SVE_433_2-KJ7NUX-WB5SVE_433-SSF_TinyGS_01-SSF_KN6UBQ_04-
2000,25,436.703,10,250,5,Norbi,Pacifica_KN6UJV_02-WB5SVE_433-SSF_KN6UBQ_03-SSF_TinyGS_02-W6LHI_433Mhz_2-YYM_Seaside433-KN6MAN_433-TGS_KJ6ZGI-SF_KS23_433-HUMBAY433-K9JM_tinyGS-NJ6E_70cm-SSF_KN6UBQ_04-W6LHI_433Mhz-AB9XC-KF6EYF_433MHz-KJ7NUX-N0URB_1-SSF_TinyGS_01-N0MEN-Six_Systems_433mhz-K7AGE-TingGS_dsplice1-WJ8P_GP-wc2s2-
2000,21,436.703,10,250,5,Norbi,AK7A-SSF_TinyGS_02-Six_Systems_433mhz-TGS_KJ6ZGI-K9JM_tinyGS-RTFD090H-RTJ14H-SF_KS23_433-NJ6E_70cm-SSF_TinyGS_01-wc2s2-N0MEN-SSF_KN6UBQ_04-VE7KPB-K7AGE-VE7WRS_433-Tacoma433alt-KG0D2_Eggbeater-KG0D-KG0D_3-Kingston_WA_433-
2000,8,436.703,10,250,5,Norbi,RTFD090H-AK7A-NJ6E_70cm-K7AGE-TingGS_dsplice1-KG0D-KG0D_3-KG0D2_Eggbeater-
2000,2,436.703,10,250,5,Norbi,VE6MHM-TingGS_dsplice1-
2000,2,436.703,10,250,5,Norbi,SPORADIC_RA3WRK-SM5RBJ_4-
2000,3,436.703,10,250,5,Norbi,SPORADIC_RA3WRK-SM5RBJ_4-R8ACZ-
2000,8,436.703,10,250,5,Norbi,SP7THR-AtiStation-SPORADIC_RA3WRK-UB4LCW_mobile-HG1DFL-SPORADIC_RC3W-R2SCN_GS-KoljasTinyGS433-
2000,2,436.703,10,250,5,Norbi,MDX_Robotics_Dubai-HZ1AM-
2000,7,436.703,10,250,5,Norbi,RISE70_1-TA1SLA-ES8TJM_GS-TA2DOZ_MURAT-RA3TOX_ttgo-TA2APL-SPORADIC_RC3W-
2000,12,436.703,10,250,5,Norbi,HA1GBR-TA1SLA-IOJAABRO-UB4LCW_mobile-SP6KZ-RISE70_1-Iapetos401-ES8TJM_GS-R2SCN_GS-SP7THR-TA2DOZ_MURAT-AtiStation-
2000,6,436.703,10,250,5,Norbi,NSO_Kloda-SPORADIC_RA3WRK-IOJAABRO-RISE70_1-R8ACZ-SPORADIC_RC3W-
2000,5,436.703,10,250,5,Norbi,ES8TJM_GS-SPORADIC_RA3WRK-R8ACZ-RA3TOX-RA3TOX_mobile-
2000,4,436.703,10,250,5,Norbi,ES8AT_GS-SPORADIC_RA3WRK-ES8TJM_GS-R8ACZ-
2000,1,436.703,10,250,5,Norbi,NJ6E_70cm-
2000,3,436.703,10,250,5,Norbi,TingGS_dsplice1-RTJ14H-VE6MHM-
2000,10,436.703,10,250,5,Norbi,RTJ14H-NJ6E_70cm-N0MEN-Thelonious_IIVI-Kingston_WA_433-TingGS_dsplice1-KJ7NUX-RTFD090H-KG0D2_Eggbeater-KG0D_3-
2000,16,436.703,10,250,5,Norbi,RTFD090H-AK7A-KN6MAN_433-Six_Systems_433mhz-RTJ14H-KJ7NUX-NJ6E_70cm-SSF_TinyGS_01-AB9XC-HUMBAY433-N0MEN-Thelonious_IIVI-TingGS_dsplice1-K7AGE-KG0D-KG0D_3-
2000,7,436.703,10,250,5,Norbi,KJ7NUX-WA4OSH_434-K9JM_tinyGS-K0IDT_433-AB9XC-TGS_KJ6ZGI-Kingston_WA_433-
2000,10,436.703,10,250,5,Norbi,WB5SVE_433-DF1-WB5SVE_433_2-KN6MAN_433-W6LHI_433Mhz-TGS_KJ6ZGI-N0URB_1-KK6NOWPD-wc2s2-KB5ZUR-
2000,3,436.703,10,250,5,Norbi,WB5SVE_433_2-TGS_KJ6ZGI-WB5SVE_433-
2000,1,436.703,10,250,5,Norbi,WB5SVE_433-
2000,1,436.703,10,250,5,Norbi,TEV_Tu-
2000,1,436.703,10,250,5,Norbi,TEV_Tu-
2000,11,436.703,10,250,5,Norbi,NWO_GS1-VA2ZAC-VA3CZK-RLTinyGS-RHOD1_TinyGS433-KC0EFC_433MHz_02-K0IDT_433-N8FTL_TinyGS-ve3gtc_TinyGS-K0VVV-TingGS_dsplice1-
2000,13,436.703,10,250,5,Norbi,KE0JTS-WesternLoudounGS-W6IR-VE2KBS-KC0EFC_433MHz-ve3gtc_TinyGS-KA8YES-Ghost402_433-N0RSB-K0IDT_433-VE4LI_TinyGS-RHOD1_TinyGS433-NWO_GS1-
2000,14,436.703,10,250,5,Norbi,LL_433-k6aws_tg_1-KD5WEK-W5AUG_GS433-KC0EFC_433MHz_02-N4VSD-TinyGSGuy_433-KC0EFC_433MHz-WB5SVE_433-W5AWA_433_02-W9ETC_GS1-KB5ZUR-KM4CQX_2-Caboosey_433-
2000,11,436.703,10,250,5,Norbi,WA4EFH-KK4XZ_433_2-k6aws_tg_1-LL_433-k5qxj_1-W5AUG_GS433-WB5SVE_433_2-KM4CQX_2-W5TCB_TinyGS-WB5SVE_433-KB5ZUR-
2000,9,436.703,10,250,5,Norbi,W9ETC_GS1-WA4EFH-TinyGSGuy_433-XE1ZKC-WB5SVE_433-xaymacan_tinygs_433-KM4CQX_2-NWFL_TinyGS2-Caboosey_433-
2000,2,436.703,10,250,5,Norbi,NHQ_SAT-YB2SAT-
2000,5,436.703,10,250,5,Norbi,NHQ_SAT-YC1SCC-KGA_GroundStation-YD2CLX-Dronie_GS09-
2000,2,436.703,10,250,5,Norbi,YD2CLX-JTS78-
2000,3,436.703,10,250,5,Norbi,Sunnystation-BHVHY0-BX1AD-
2000,3,436.703,10,250,5,Norbi,BX1AD-BX6AP-Sunnystation-
2000,1,436.703,10,250,5,Norbi,ve3gtc_TinyGS-
2000,11,436.703,10,250,5,Norbi,KB1PVH-WeareGS-N1IHL-Ghost402_433-VE2KBS-CWVTinyGS2-VA3CZK-ve3gtc_TinyGS-TinyGS_DECLECTIX_002-MejakTinyGS433-N1GMJ-
2000,21,436.703,10,250,5,Norbi,w2grk-WeareGS-LowellMa-WesternLoudounGS-VA2ZAC-VE2KBS-KB1PVH-N1GMJ-N1IHL-ve3gtc_TinyGS-N2ACQ_1-KG4EUF_433_T_1-KF1D_433_1-Ghost402_433-KB4YTM-NWO_GS1-TinyGS_WQ5O-CWVTinyGS2-greenmtn-NU3E_433_2-N3KFL-
2000,20,436.703,10,250,5,Norbi,w2grk-KB1PVH-WeareGS-W1EME_2-WesternLoudounGS-TinyGSGuy_433-KK4XZ_433_2-TinyGS_DECLECTIX_002-LowellMa-VE3TTU_4-N1GMJ-N1IHL-VA3CZK-LowellMaTest-ve3gtc_TinyGS-NWO_GS1-CWVTinyGS2-N3CX_TinyGS-KF1D_433_1-KG4EUF_433_T_1-
2000,6,436.703,10,250,5,Norbi,N1GMJ-KK4XZ_433_2-KB4YTM-KF1D_433_1-N2ACQ_1-AT90TinyGS0-
2000,1,436.703,10,250,5,Norbi,ZP4KFX_433MHz-
2000,1,436.703,10,250,5,Norbi,Rafael_Augusto-
2000,30,436.703,10,250,5,Norbi,w2grk-WeareGS-WB2CBA1-OTGS_433Mhz-k6aws_tg_1-VA2ZAC-N1IHL-KG4EUF_433_T_1-LowellMaTest-N2ACQ_1-KA8YES-KI2D-VA3CZK-WA4EFH-LowellMa-N1GMJ-VE3TTU_4-TinyGSGuy_433-N3CX_TinyGS-KK4XZ_433_2-K4CWF_1-W9ETC_GS1-WesternLoudounGS-ve3gtc_TinyGS-N1ZKO_433_2-NWO_GS1-TinyGS_DECLECTIX_002-Ghost402_433-NU3E_433_2-CWVTinyGS2-
2000,39,436.703,10,250,5,Norbi,w2grk-VA2ZAC-LowellMaTest-VA2EC-MejakTinyGS433-N1ZKO_433-VA3CZK-KB1PVH-AtticusTinyGS-VE2KBS-N1GMJ-LowellMa-N3TWI_433-greenmtn-ve3gtc_TinyGS-KA8YES-WeareGS-Sierra18-TinyGS_WQ5O-N2ACQ_1-NWO_GS1-NU3E_433_2-N3KFL-K0IDT_433-N1ZKO_433_2-TinyGS_DECLECTIX_002-Ghost402_433-VE3TTU_4-N3CX_TinyGS-KG4EUF_433_T_1-KE0JTS-KK4XZ_433_2-KI2D-KB4YTM-CWVTinyGS2-NoMoney_TinyGS-KF1D_433_1-KA9WAP-N1IHL-
2000,17,436.703,10,250,5,Norbi,OX3HI_1-RLTinyGS-WeareGS-VA2ZAC-KB1PVH-VA3CZK-VE3TTU_4-N3KFL-ve3gtc_TinyGS-VE2KBS-greenmtn-KA9WAP-Ghost402_433-TinyGS_WQ5O-NWO_GS1-AtticusTinyGS-KF1D_433_1-
2000,2,436.703,10,250,5,Norbi,OX3HI_1-ve3gtc_TinyGS-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,1,436.703,10,250,5,Norbi,GS9JYG-
2000,1,436.703,10,250,5,Norbi,GS9JYG-
2000,1,436.703,10,250,5,Norbi,GS9JYG-
2000,1,436.703,10,250,5,Norbi,TEV_Joke-
2000,6,436.703,10,250,5,Norbi,HS0NNU_GS-RDC_TinyGS-TEV_Joke-HS6NDK_GS-TEV_Tu-HS6NDK_STI-
2000,1,436.703,10,250,5,Norbi,HS6NDK_STI-
2000,2,436.703,10,250,5,Norbi,JTS78-Dronie_GS09-
2000,6,436.703,10,250,5,Norbi,YC1SCC-NHQ_SAT-RMPMLG-YD2CLX-YB2SAT-JTS78-
2000,2,436.703,10,250,5,Norbi,NHQ_SAT-VK6CRO_GS-
2000,3,436.703,10,250,5,Norbi,TinyGSPerth_VK6TBB-OzQube_TinyGS_433-VK6CRO_GS-
2000,2,436.703,10,250,5,Norbi,OzQube_TinyGS_433-TinyGSPerth_VK6TBB-
2000,1,436.703,10,250,5,Norbi,OzQube_TinyGS_433-
2000,1,436.703,10,250,5,Norbi,Sanju433-
2000,1,436.703,10,250,5,Norbi,Sanju433-
2000,5,436.703,10,250,5,Norbi,LU5HE_Q-Jacinta_Sunrise-LW2DTZ-Hallelujah-LW2DYB-
2000,1,436.703,10,250,5,Norbi,LU3GHF_436-
2000,5,436.703,10,250,5,Norbi,AdTechSJDC-Fabinho_Tiny_GS-SatHunterExp-ZP4KFX_433MHz-PP5FMM-
2000,1,436.703,10,250,5,Norbi,Rafael_Augusto-
2000,1,436.703,10,250,5,Norbi,VA2ZAC-
2000,1,436.703,10,250,5,Norbi,N1GMJ-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,2,436.703,10,250,5,Norbi,EI5IN-OX3HI_1-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,1,436.703,10,250,5,Norbi,OX3HI_1-
2000,3,436.703,10,250,5,Norbi,7J1AJH-JH1HNB2-exJH3VSR-
